date,equity,cash,positions
2025-05-06,119358.61508585721,0.0,5
2025-05-07,120002.60709660756,0.0,5
2025-05-08,120146.56988881111,0.0,5
2025-05-09,119760.37363261441,0.0,5
2025-05-12,125677.65540167628,0.0,5
2025-05-13,128725.55879425097,0.0,5
2025-05-14,128834.08663687404,0.0,5
2025-05-15,130604.00907532737,0.0,5
2025-05-16,131745.58972567768,0.0,5
2025-05-19,132314.2804248883,558.2219015278135,5
2025-05-20,131986.48810082424,558.2219015278135,5
2025-05-21,130024.09399838753,558.2219015278135,5
2025-05-22,129830.66157250915,558.2219015278135,5
2025-05-23,128889.62721468289,558.2219015278135,5
2025-05-27,132821.1137103947,0.0,5
2025-05-28,132493.79823745223,0.0,5
2025-05-29,131721.61476226925,0.0,5
2025-05-30,131099.85580183612,0.0,5
2025-06-02,133440.40930343245,0.0,5
2025-06-03,134030.82427788957,0.0,5
2025-06-04,134172.8270787374,0.0,5
2025-06-05,134461.22883558174,0.0,5
2025-06-06,136375.47582092878,0.0,5
2025-06-09,137942.19963678962,0.0,5
2025-06-10,138776.4630011738,0.0,5
2025-06-11,140239.87825985224,0.0,5
2025-06-12,139517.95613799858,0.0,5
2025-06-13,137084.45574413723,0.0,5
2025-06-16,141083.101715699,0.0,5
2025-06-17,140691.3989823118,52.054924501788186,5
2025-06-18,140210.51576244563,52.054924501788186,5
2025-06-20,140776.43723948352,52.054924501788186,5
2025-06-23,142398.18340841602,52.054924501788186,5
2025-06-24,144630.88057747492,52.054924501788186,5
2025-06-25,144938.25830495672,0.0,5
2025-06-26,146805.08326073104,0.0,5
2025-06-27,144799.96371796608,0.0,5
2025-06-30,148209.1538265382,0.0,5
2025-07-01,146866.87675598692,0.0,5
2025-07-02,148842.2828655333,0.0,5
2025-07-03,150397.48303677188,0.0,5
2025-07-07,147850.7173823624,0.0,5
2025-07-08,147391.89937049846,0.0,5
2025-07-09,147068.63986518933,0.0,5
2025-07-10,149903.65169958392,0.0,5
2025-07-11,148111.1144960242,0.0,5
2025-07-14,148555.34635580628,0.0,5
2025-07-15,149077.9201597351,0.0,5
2025-07-16,150131.93996052054,0.0,5
2025-07-17,152460.50167666157,0.0,5
2025-07-18,152491.15341239097,0.0,5
2025-07-21,152164.53852737663,0.0,5
2025-07-22,151322.4082257641,0.0,5
2025-07-23,153615.63922964255,0.0,5
2025-07-24,152967.7753119367,652.1761062726716,5
2025-07-25,153806.4915722313,652.1761062726716,5
2025-07-28,153855.44071098883,652.1761062726716,5
2025-07-29,153124.39218375587,652.1761062726716,5
2025-07-30,153625.71717467246,652.1761062726716,5
2025-07-31,151491.69371541325,0.0,5
2025-08-01,148163.67656952742,0.0,5
2025-08-04,152776.92659860614,0.0,5
2025-08-05,151478.3878675217,0.0,5
2025-08-06,150759.0903209648,0.0,5
2025-08-07,151898.77813503705,0.0,5
2025-08-08,152702.13183364776,0.0,5
2025-08-11,152375.8021131312,0.0,5
2025-08-12,154445.81052598148,0.0,5
2025-08-13,154111.21892414,0.0,5
2025-08-14,153720.96987266507,0.0,5
2025-08-15,152430.9696451815,0.0,5
2025-08-18,153225.50049069148,0.0,5
2025-08-19,152240.15390364523,0.0,5
2025-08-20,151939.8166930872,0.0,5
2025-08-21,151725.6589041683,0.0,5
2025-08-22,156667.84913036745,0.0,5
2025-08-25,156529.75616326215,0.0,5
2025-08-26,157109.20803180218,0.0,5
2025-08-27,157081.63141201175,0.0,5
2025-08-28,157012.0032116663,0.0,5
2025-08-29,157008.3785760906,0.0,5
2025-09-02,156590.90999374923,0.0,5
2025-09-03,161194.06239425065,0.0,5
2025-09-04,161009.99538969927,0.0,5
2025-09-05,162188.2804836805,0.0,5
2025-09-08,163227.9827011013,0.0,5
2025-09-09,162642.70325003343,0.0,5
2025-09-10,166452.01717508252,0.0,5
2025-09-11,167472.55345056741,0.0,5
2025-09-12,166875.14652262797,0.0,5
2025-09-15,171434.31211817404,0.0,5
2025-09-16,171776.72597415245,0.0,5
2025-09-17,170268.22269338724,0.0,5
2025-09-18,169967.67608579702,0.0,5
2025-09-19,172775.25378222993,0.0,5
2025-09-22,176635.4838890834,0.0,5
2025-09-23,174294.50104366738,0.0,5
2025-09-24,173826.3978126854,0.0,5
2025-09-25,170769.1621391648,0.0,5
2025-09-26,171848.39888090285,0.0,5
2025-09-29,173579.26273982518,0.0,5
2025-09-30,174820.04828871618,0.0,5
2025-10-01,183549.4666545565,0.0,5
2025-10-02,186315.0654575279,0.0,5
2025-10-03,185945.14823757767,0.0,5
2025-10-06,188401.263832594,0.0,5
2025-10-07,184158.69776955494,0.0,5
2025-10-08,187579.02405474387,0.0,5
2025-10-09,187044.76572291082,0.0,5
