date,equity,cash,positions
2026-01-29,240979.4911874604,0.0,5
2026-01-30,223608.43301039538,0.0,5
2026-02-02,229602.3767760236,0.0,5
2026-02-03,223624.0112071415,0.0,5
2026-02-04,210246.12558188272,0.0,5
2026-02-05,212332.9630692831,0.0,5
2026-02-06,214262.92005579593,0.0,5
2026-02-09,214281.69999573685,0.0,5
2026-02-10,214212.92820360133,0.0,5
2026-02-11,217544.67507875036,0.0,5
2026-02-12,215808.66325906318,0.0,5
2026-02-13,216813.62171914472,0.0,5
2026-02-17,215036.21423897584,0.0,5
2026-02-18,213831.69996030332,0.0,5
2026-02-19,213995.59294705206,0.0,5
2026-02-20,215754.8862578341,0.0,5
2026-02-23,215549.28163757097,0.0,5
2026-02-24,216465.44635803346,0.0,5
2026-02-25,215674.29097248404,0.0,5
2026-02-26,211486.13107097708,0.0,5
2026-02-27,213002.8148527175,0.0,5
2026-03-02,212315.90132938232,0.0,5
2026-03-03,211906.8946521076,0.0,5
2026-03-04,211689.14864166913,0.0,5
2026-03-05,208493.50289437268,0.0,5
2026-03-06,208240.4939518843,0.0,5
2026-03-09,207557.73685275333,0.0,5
2026-03-10,201662.2981503251,0.0,5
2026-03-11,202469.68840804146,0.0,5
2026-03-12,199355.07943878794,0.0,5
2026-03-13,199581.8555962241,0.0,5
2026-03-16,201258.97606596624,0.0,5
2026-03-17,202803.3362507508,0.0,5
2026-03-18,201054.5245259731,0.0,5
2026-03-19,200174.83571060377,0.0,5
2026-03-20,198420.2416666592,0.0,5
2026-03-23,200261.75703972537,0.0,5
2026-03-24,198858.48640867206,0.0,5
2026-03-25,198700.48602343127,0.0,5
2026-03-26,202740.59116723068,0.0,5
2026-03-27,202727.4573459838,0.0,5
2026-03-30,202483.14666044852,0.0,5
2026-03-31,199461.01759197563,0.0,5
2026-04-01,193413.1543423522,0.0,5
2026-04-02,195516.67543419704,0.0,5
2026-04-06,196504.22283691345,0.0,5
2026-04-07,199315.4510927837,0.0,5
2026-04-08,210959.61981264252,0.0,5
2026-04-09,217024.40248343366,0.0,5
2026-04-10,219887.1497198515,0.0,5
2026-04-13,224104.14809569222,0.0,5
2026-04-14,226357.6580264943,0.0,5
2026-04-15,225644.129937766,0.0,5
2026-04-16,230433.01381970925,0.0,5
2026-04-17,234277.76866868057,0.0,5
2026-04-20,231221.030703643,0.0,5
2026-04-21,231685.41409620133,0.0,5
2026-04-22,239014.49415372248,0.0,5
2026-04-23,243296.83980343206,0.0,5
2026-04-24,260579.39655207083,0.0,5
2026-04-27,257678.6104447532,0.0,5
